mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
246900000,8939.1,24798.8,8280,0.971391,0.00211637,0.0021377,1,0,0,0,0,1,0,0,0,0.0774843,0.92241,0.000105864,1,0.895195
219002051,10947.5,12991.4,8340,0.979427,0.990419,1.03218e-05,0,1,0,0,1,0,0,0,0,0.0232316,0.925679,0.0510894,1,0.907012
246900000,9090.18,25061.4,8340,0.971413,0.002327,0.00234973,1,0,0,0,0,1,0,0,0,0.0877474,0.912133,0.000119336,1,0.922467
219002051,11114.8,12857.6,8400,0.979857,0.989948,9.31091e-06,0,1,0,0,1,0,0,0,0,0.0142609,0.933936,0.0518034,1,0.904657
246900000,9241.17,25323.8,8400,0.974185,0.00232984,0.0023528,1,0,0,0,0,1,0,0,0,0.0453924,0.954484,0.000123182,1,0.899487
219002051,11282.1,12723.8,8460,0.979902,0.990294,1.09892e-05,0,1,0,0,1,0,0,0,0,0.0215643,0.926637,0.0517984,1,0.901536
246900000,9392.28,25586.3,8460,0.974158,0.00198144,0.0020019,1,0,0,0,0,1,0,0,0,0.0300524,0.969845,0.000102435,1,0.892026
219002051,11449.4,12590,8520,0.980632,0.990049,1.07802e-05,0,1,0,0,1,0,0,0,0,0.0242272,0.924074,0.0516989,1,0.905418
246900000,9542.85,25848.6,8520,0.970169,0.00240632,0.00243033,1,0,0,0,0,1,0,0,0,0.0731775,0.9267,0.000122675,1,0.870054
219002051,11616.7,12456.2,8580,0.979814,0.988487,1.01351e-05,0,1,0,0,1,0,0,0,0,0.0248808,0.923671,0.0514482,1,0.90543
246900000,9693.11,26110.9,8580,0.975774,0.00198135,0.00200107,1,0,0,0,0,1,0,0,0,0.0507052,0.949203,9.22527e-05,1,0.926991
219002051,11784,12322.5,8640,0.979004,0.989257,1.02301e-05,0,1,0,0,1,0,0,0,0,0.0201095,0.928836,0.0510541,1,0.906205
246900000,9843.27,26373.2,8640,0.968002,0.00232825,0.00235095,1,0,0,0,0,1,0,0,0,0.0324723,0.967407,0.000120301,1,0.843777
219002051,11951.4,12188.7,8700,0.979676,0.988906,1.07543e-05,0,1,0,0,1,0,0,0,0,0.0153204,0.931825,0.052855,1,0.905286
246900000,9993.45,26635.5,8700,0.972133,0.00227751,0.00229982,1,0,0,0,0,1,0,0,0,0.0332132,0.96667,0.000116335,1,0.892246
219002051,12118.7,12055,8760,0.980462,0.991004,1.10092e-05,0,1,0,0,1,0,0,0,0,0.0192225,0.930091,0.0506861,1,0.874256
246900000,10143.8,26897.7,8760,0.976862,0.00208196,0.00210201,1,0,0,0,0,1,0,0,0,0.0672722,0.932618,0.000110089,1,0.938407
219002051,12285.9,11921.2,8820,0.980264,0.990032,1.0041e-05,0,1,0,0,1,0,0,0,0,0.0219898,0.928522,0.0494878,1,0.876234
246900000,10294,27159.9,8820,0.971758,0.00203562,0.00205623,1,0,0,0,0,1,0,0,0,0.0296359,0.970258,0.000106597,1,0.884361
219002051,12453.3,11787.5,8880,0.97964,0.990462,1.06434e-05,0,1,0,0,1,0,0,0,0,0.0236441,0.92473,0.0516257,1,0.873188
246900000,10444.2,27422.1,8880,0.972298,0.00214373,0.00216507,1,0,0,0,0,1,0,0,0,0.0259563,0.973934,0.000109542,1,0.877686
219002051,12620.6,11653.8,8940,0.979943,0.990107,1.05289e-05,0,1,0,0,1,0,0,0,0,0.0172714,0.930424,0.0523045,1,0.839274
246900000,10594.6,27684.3,8940,0.975098,0.00223049,0.00225244,1,0,0,0,0,1,0,0,0,0.0619782,0.937912,0.000109599,1,0.871097
219002051,12787.9,11520.1,9000,0.980232,0.990346,1.04671e-05,0,1,0,0,1,0,0,0,0,0.0152394,0.933009,0.051752,1,0.801725
246900000,10743.4,27947,9000,0.979373,0.00204977,0.00207144,1,0,0,0,0,1,0,0,0,0.0599635,0.939931,0.000105825,1,0.780697
219002051,12955.3,11386.4,9060,0.980911,0.989895,1.05632e-05,0,1,0,0,1,0,0,0,0,0.0207301,0.927888,0.0513814,1,0.80224
246900000,10892,28204.6,9060,0.974409,0.00205793,0.00208026,1,0,0,0,0,1,0,0,0,0.0709804,0.928913,0.000106653,1,0.872172
219002051,13122.6,11252.8,9120,0.98006,0.989904,1.03698e-05,0,1,0,0,1,0,0,0,0,0.0180731,0.929097,0.0528295,1,0.793654
246900000,11039.9,28464.4,9120,0.970395,0.00218369,0.00220642,1,0,0,0,0,1,0,0,0,0.0427167,0.957178,0.000105518,1,0.861034
