mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
259540000,2482.97,-5901.91,5.07716,8.2,1800,0.971473,0,0,0.992109,0.00804068,0.581955,0.0681667,0.788265,0.999996,1,1,1,0.999253,1.25629e-05,2.66078e-05,1.49794e-05,0.000692664,0.0643438,0.880284,0.0553723,0.269972,0.998295,0.0310655,0.995319,0.922749,0.949873,0.804781,0.934932,0.123543,0.0385576,-0,-0.0496337,-63.4934,-65,7.42188,7.56,
219762000,1878.02,-12055.7,1.34216,2.4,1860,0.976004,0,0,0.977005,0.00292531,0.218659,0.959731,0.132781,0.999997,1,1,1,3.29048e-09,0.999983,2.27566e-06,9.15445e-06,5.47027e-06,0.0610589,0.937664,0.0012768,0.659094,0.999981,0.655952,0.999955,0.975002,0.714337,0.974999,0.00128595,0,0.867219,-0,-0,56.5932,55,2.52,2.52,
259540000,2573.2,-6131.95,5.11381,7.7,1860,0.96985,0,0,0.989499,0.00890126,0.631362,0.0624987,0.83069,1,1,1,1,0.998527,1.45439e-06,0.00147194,7.43454e-09,6.72805e-09,0.0535232,0.883976,0.0625005,0.226835,0.998515,0.0214935,0.99998,0.821697,0.953671,0.701431,0.946471,0.138449,0.0308614,-0,-0,-63.4356,-65,7.42235,7.56,
219762000,1911.23,-11988.5,0.987856,2.3,1920,0.981512,0,0,0.98087,0.00258775,0.268785,0.934278,0.763241,0.999998,1,1,1,5.08141e-09,0.999996,3.56974e-06,0,1.07156e-07,0.0657358,0.864827,0.0694369,0.571553,0.999996,0.568694,0.99997,0.969772,0.959793,0.969768,0.0694369,0.206006,0.0307524,-0,-0,57.0716,55,2.52,2.52,
259540000,2651.28,-6356.48,5.11032,7.7,1920,0.971331,0,0,0.998346,0.00801825,0.528702,0.16099,0.804328,1,1,1,1,0.999963,6.11189e-06,6.07853e-07,2.87944e-05,1.02094e-06,0.0742546,0.914178,0.0115678,0.228922,0.999959,0.0361124,0.999959,0.888425,0.967847,0.813731,0.925739,0.07502,0.120652,-0,-0,-64.6182,-65,7.46754,7.56,
219762000,1944.45,-11921.9,1.07687,2.4,1980,0.9844,0,0,0.991461,0.00235425,0.205748,0.917349,0.540538,1,1,1,1,2.54234e-09,1,1.33158e-07,0,0,0.026276,0.972858,0.000866143,0.771241,1,0.768682,0.999942,0.999182,0.998832,0.999182,0.000866145,7.22679e-06,0.459455,-0,-0,56.1867,55,2.52,2.52,
259540000,2745.18,-6571.24,4.95674,7.4,1980,0.972921,0,0,0.973247,0.0101157,0.6162,0.199142,0.687048,1,1,1,1,0.999989,3.19836e-09,1.09048e-05,0,1.75035e-09,0.0407863,0.926655,0.0325586,0.408741,0.999988,0.0309096,0.99999,0.897814,0.960719,0.586195,0.959214,0.312952,0,-0,-0,-66.113,-65,7.5079,7.56,
219762000,1966.53,-11856.4,1.01404,2.4,2040,0.977584,0,0,0.958521,0.00309655,0.366648,0.996889,0.830792,1,1,1,1,0,0.999987,6.55058e-06,0,6.40019e-06,0.036043,0.962452,0.00150541,0.550462,0.999987,0.546725,0.999921,0.878243,0.968501,0.878236,0.00150541,0.168645,0.000562474,-0,-0,58.5796,55,2.52,2.52,
259540000,2818.72,-6791.66,5.04051,7.9,2040,0.974755,0,0,0.998502,0.00836704,0.557789,0.0961422,0.55794,1,1,1,1,1,3.81751e-09,3.97988e-09,0,1.30598e-09,0.0703852,0.927957,0.00165791,0.311765,0.999992,0.0307816,0.999947,0.985629,0.719048,0.545158,0.929615,0.44206,0,-0,-0,-65.3095,-65,7.2199,7.56,
219762000,2010.89,-11790.3,1.09781,2.5,2100,0.979342,0,0,0.973371,0.00291593,0.275711,0.868054,0.576716,1,1,1,1,0,1,0,0,0,0.277912,0.720802,0.00128616,0.599708,1,0.596276,0.999942,0.969228,0.873552,0.969228,0.00128616,3.03655e-05,0.423254,-0,-0,57.306,55,2.52,2.52,
